BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
B001228,HON. MARY BONO MACK,2011,2011Q2,FRANKED MAIL,"2,326.80","1,673.54"
B001228,HON. MARY BONO MACK,2011,2011Q2,PERSONNEL COMPENSATION,"460,198.73","222,929.66"
B001228,HON. MARY BONO MACK,2011,2011Q2,TRAVEL,"38,958.79","21,378.32"
B001228,HON. MARY BONO MACK,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","68,224.94","34,690.71"
B001228,HON. MARY BONO MACK,2011,2011Q2,PRINTING AND REPRODUCTION,"1,182.60",651.10
B001228,HON. MARY BONO MACK,2011,2011Q2,OTHER SERVICES,"25,762.26","17,887.32"
B001228,HON. MARY BONO MACK,2011,2011Q2,SUPPLIES AND MATERIALS,"12,495.41","4,931.38"
B001228,HON. MARY BONO MACK,2011,2011Q2,EQUIPMENT,"3,922.57","2,315.99"
B001245,HON. MADELEINE Z. BORDALLO,2011,2011Q2,FRANKED MAIL,853.74,520.71
B001245,HON. MADELEINE Z. BORDALLO,2011,2011Q2,PERSONNEL COMPENSATION,"408,327.84","208,450.00"
B001245,HON. MADELEINE Z. BORDALLO,2011,2011Q2,TRAVEL,"57,019.40","41,511.94"
B001245,HON. MADELEINE Z. BORDALLO,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","106,351.43","65,268.23"
B001245,HON. MADELEINE Z. BORDALLO,2011,2011Q2,PRINTING AND REPRODUCTION,"3,553.95","2,679.76"
B001245,HON. MADELEINE Z. BORDALLO,2011,2011Q2,OTHER SERVICES,"25,858.80","12,929.40"
B001245,HON. MADELEINE Z. BORDALLO,2011,2011Q2,SUPPLIES AND MATERIALS,"13,178.49","6,854.35"
B001245,HON. MADELEINE Z. BORDALLO,2011,2011Q2,EQUIPMENT,"6,565.05","3,325.17"
B001254,HON. DAN BOREN,2011,2011Q2,FRANKED MAIL,"3,591.34","3,086.79"
B001254,HON. DAN BOREN,2011,2011Q2,PERSONNEL COMPENSATION,"472,191.47","245,549.50"
B001254,HON. DAN BOREN,2011,2011Q2,TRAVEL,"28,862.50","17,344.59"
B001254,HON. DAN BOREN,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","48,373.06","28,442.48"
B001254,HON. DAN BOREN,2011,2011Q2,PRINTING AND REPRODUCTION,"2,103.30","1,808.80"
B001254,HON. DAN BOREN,2011,2011Q2,OTHER SERVICES,"26,398.91","13,631.41"
B001254,HON. DAN BOREN,2011,2011Q2,SUPPLIES AND MATERIALS,"5,224.15","2,494.14"
B001254,HON. DAN BOREN,2011,2011Q2,EQUIPMENT,"2,832.40","1,547.90"
B000652,HON. LEONARD L. BOSWELL,2011,2011Q2,FRANKED MAIL,"3,197.77","2,512.52"
B000652,HON. LEONARD L. BOSWELL,2011,2011Q2,PERSONNEL COMPENSATION,"462,504.24","230,699.15"
B000652,HON. LEONARD L. BOSWELL,2011,2011Q2,TRAVEL,"27,006.11","18,074.03"
B000652,HON. LEONARD L. BOSWELL,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","27,153.65","16,056.11"
B000652,HON. LEONARD L. BOSWELL,2011,2011Q2,PRINTING AND REPRODUCTION,"1,019.06",369.56
B000652,HON. LEONARD L. BOSWELL,2011,2011Q2,OTHER SERVICES,"22,644.86","10,417.69"
B000652,HON. LEONARD L. BOSWELL,2011,2011Q2,SUPPLIES AND MATERIALS,"7,223.47","3,614.46"
B000652,HON. LEONARD L. BOSWELL,2011,2011Q2,EQUIPMENT,"1,151.34",607.32
B001255,"HON. CHARLES W. BOUSTANY, JR.",2011,2011Q2,FRANKED MAIL,"1,785.14","1,217.76"
B001255,"HON. CHARLES W. BOUSTANY, JR.",2011,2011Q2,PERSONNEL COMPENSATION,"463,469.72","233,270.02"
B001255,"HON. CHARLES W. BOUSTANY, JR.",2011,2011Q2,TRAVEL,"51,646.83","26,574.01"
B001255,"HON. CHARLES W. BOUSTANY, JR.",2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","50,159.56","28,030.73"
B001255,"HON. CHARLES W. BOUSTANY, JR.",2011,2011Q2,PRINTING AND REPRODUCTION,978.92,299.05
B001255,"HON. CHARLES W. BOUSTANY, JR.",2011,2011Q2,OTHER SERVICES,"25,963.62","12,576.57"
B001255,"HON. CHARLES W. BOUSTANY, JR.",2011,2011Q2,SUPPLIES AND MATERIALS,"7,192.29","5,287.92"
B001255,"HON. CHARLES W. BOUSTANY, JR.",2011,2011Q2,EQUIPMENT,"1,077.96",538.98
B000755,HON. KEVIN BRADY,2011,2011Q2,FRANKED MAIL,"1,041.61",694.85
B000755,HON. KEVIN BRADY,2011,2011Q2,PERSONNEL COMPENSATION,"401,268.91","199,471.96"
B000755,HON. KEVIN BRADY,2011,2011Q2,TRAVEL,"51,229.00","24,928.99"
B000755,HON. KEVIN BRADY,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","41,139.92","21,278.17"
B000755,HON. KEVIN BRADY,2011,2011Q2,PRINTING AND REPRODUCTION,"2,032.34",757.92
B000755,HON. KEVIN BRADY,2011,2011Q2,OTHER SERVICES,"49,980.00","24,990.00"
B000755,HON. KEVIN BRADY,2011,2011Q2,SUPPLIES AND MATERIALS,"13,453.36","7,276.88"
B000755,HON. KEVIN BRADY,2011,2011Q2,EQUIPMENT,855.66,427.83
B001227,HON. ROBERT A. BRADY,2011,2011Q2,FRANKED MAIL,859.47,487.36
B001227,HON. ROBERT A. BRADY,2011,2011Q2,PERSONNEL COMPENSATION,"580,061.06","289,935.42"
B001227,HON. ROBERT A. BRADY,2011,2011Q2,TRAVEL,"4,336.14","1,886.15"
B001227,HON. ROBERT A. BRADY,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","54,942.12","29,935.18"
B001227,HON. ROBERT A. BRADY,2011,2011Q2,PRINTING AND REPRODUCTION,86.20,0.00
B001227,HON. ROBERT A. BRADY,2011,2011Q2,OTHER SERVICES,"32,494.47","21,964.47"
B001227,HON. ROBERT A. BRADY,2011,2011Q2,SUPPLIES AND MATERIALS,"6,748.92","2,811.99"
B001227,HON. ROBERT A. BRADY,2011,2011Q2,EQUIPMENT,"10,721.30","7,262.64"
B001259,HON. BRUCE L. BRALEY,2011,2011Q2,FRANKED MAIL,"10,997.21","7,573.35"
B001259,HON. BRUCE L. BRALEY,2011,2011Q2,PERSONNEL COMPENSATION,"468,872.65","234,982.78"
B001259,HON. BRUCE L. BRALEY,2011,2011Q2,TRAVEL,"36,911.16","19,706.58"
B001259,HON. BRUCE L. BRALEY,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","35,975.51","20,510.57"
B001259,HON. BRUCE L. BRALEY,2011,2011Q2,PRINTING AND REPRODUCTION,"3,399.95","2,715.66"
B001259,HON. BRUCE L. BRALEY,2011,2011Q2,OTHER SERVICES,"14,283.56","7,136.95"
B001259,HON. BRUCE L. BRALEY,2011,2011Q2,SUPPLIES AND MATERIALS,"13,063.30","10,360.31"
B001259,HON. BRUCE L. BRALEY,2011,2011Q2,EQUIPMENT,"4,838.79","2,754.39"
B001274,HON. MO BROOKS,2011,2011Q2,FRANKED MAIL,340.15,343.90
B001274,HON. MO BROOKS,2011,2011Q2,PERSONNEL COMPENSATION,"367,201.48","187,729.22"
B001274,HON. MO BROOKS,2011,2011Q2,TRAVEL,"21,673.83","16,817.11"
B001274,HON. MO BROOKS,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","37,401.81","21,080.20"
B001274,HON. MO BROOKS,2011,2011Q2,PRINTING AND REPRODUCTION,"1,502.51",727.31
B001274,HON. MO BROOKS,2011,2011Q2,OTHER SERVICES,"24,158.00","11,668.00"
B001274,HON. MO BROOKS,2011,2011Q2,SUPPLIES AND MATERIALS,"15,112.36","7,609.59"
B001274,HON. MO BROOKS,2011,2011Q2,EQUIPMENT,"5,380.50","3,371.91"
B001262,HON. PAUL C. BROUN,2011,2011Q2,FRANKED MAIL,"29,518.39","29,018.67"
B001262,HON. PAUL C. BROUN,2011,2011Q2,PERSONNEL COMPENSATION,"468,526.82","243,799.44"
B001262,HON. PAUL C. BROUN,2011,2011Q2,TRAVEL,"34,553.83","17,600.82"
B001262,HON. PAUL C. BROUN,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","60,891.24","29,530.42"
B001262,HON. PAUL C. BROUN,2011,2011Q2,PRINTING AND REPRODUCTION,"32,652.41","32,020.19"
B001262,HON. PAUL C. BROUN,2011,2011Q2,OTHER SERVICES,"16,241.50","7,883.50"
B001262,HON. PAUL C. BROUN,2011,2011Q2,SUPPLIES AND MATERIALS,"18,586.79","4,907.44"
B001262,HON. PAUL C. BROUN,2011,2011Q2,EQUIPMENT,"1,261.98",630.99
B000911,HON. CORRINE BROWN,2011,2011Q2,FRANKED MAIL,"41,245.75","6,216.51"
B000911,HON. CORRINE BROWN,2011,2011Q2,PERSONNEL COMPENSATION,"527,981.57","273,522.76"
B000911,HON. CORRINE BROWN,2011,2011Q2,TRAVEL,"42,568.01","21,871.38"
B000911,HON. CORRINE BROWN,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","60,641.02","30,151.78"
B000911,HON. CORRINE BROWN,2011,2011Q2,PRINTING AND REPRODUCTION,"20,199.50","3,890.05"
B000911,HON. CORRINE BROWN,2011,2011Q2,OTHER SERVICES,"19,299.20","8,201.70"
B000911,HON. CORRINE BROWN,2011,2011Q2,SUPPLIES AND MATERIALS,"39,779.36","24,239.66"
B000911,HON. CORRINE BROWN,2011,2011Q2,EQUIPMENT,"9,762.48","8,583.39"
B001260,HON. VERN BUCHANAN,2011,2011Q2,FRANKED MAIL,"80,091.21","15,652.80"
B001260,HON. VERN BUCHANAN,2011,2011Q2,PERSONNEL COMPENSATION,"478,665.06","238,948.12"
B001260,HON. VERN BUCHANAN,2011,2011Q2,TRAVEL,"7,578.40","3,909.50"
B001260,HON. VERN BUCHANAN,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","69,582.70","32,992.14"
B001260,HON. VERN BUCHANAN,2011,2011Q2,PRINTING AND REPRODUCTION,"35,188.88","34,740.75"
B001260,HON. VERN BUCHANAN,2011,2011Q2,OTHER SERVICES,"23,316.00","11,608.50"
B001260,HON. VERN BUCHANAN,2011,2011Q2,SUPPLIES AND MATERIALS,"6,789.00","3,345.69"
B001260,HON. VERN BUCHANAN,2011,2011Q2,EQUIPMENT,899.70,449.85
B001275,HON. LARRY BUCSHON,2011,2011Q2,FRANKED MAIL,"11,962.93","11,889.45"
B001275,HON. LARRY BUCSHON,2011,2011Q2,PERSONNEL COMPENSATION,"367,019.13","192,683.01"
B001275,HON. LARRY BUCSHON,2011,2011Q2,TRAVEL,"34,165.15","22,164.30"
B001275,HON. LARRY BUCSHON,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","32,356.69","16,715.17"
B001275,HON. LARRY BUCSHON,2011,2011Q2,PRINTING AND REPRODUCTION,"9,263.98","7,744.51"
B001275,HON. LARRY BUCSHON,2011,2011Q2,OTHER SERVICES,"19,943.60","10,341.80"
B001275,HON. LARRY BUCSHON,2011,2011Q2,SUPPLIES AND MATERIALS,"15,151.79","3,657.42"
B001275,HON. LARRY BUCSHON,2011,2011Q2,EQUIPMENT,"2,728.09","1,268.62"
B001276,HON. ANN MARIE BUERKLE,2011,2011Q2,FRANKED MAIL,"40,342.20","40,406.12"
B001276,HON. ANN MARIE BUERKLE,2011,2011Q2,PERSONNEL COMPENSATION,"381,325.01","220,825.00"
B001276,HON. ANN MARIE BUERKLE,2011,2011Q2,TRAVEL,"20,274.62","13,736.55"
B001276,HON. ANN MARIE BUERKLE,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","41,918.40","26,464.80"
B001276,HON. ANN MARIE BUERKLE,2011,2011Q2,PRINTING AND REPRODUCTION,"40,000.54","37,920.54"
B001276,HON. ANN MARIE BUERKLE,2011,2011Q2,OTHER SERVICES,"30,709.38","18,909.38"
B001276,HON. ANN MARIE BUERKLE,2011,2011Q2,SUPPLIES AND MATERIALS,"15,451.83","8,488.12"
B001276,HON. ANN MARIE BUERKLE,2011,2011Q2,EQUIPMENT,"5,139.08","3,652.02"
B001248,HON. MICHAEL C. BURGESS,2011,2011Q2,FRANKED MAIL,"6,494.05","5,773.26"
B001248,HON. MICHAEL C. BURGESS,2011,2011Q2,PERSONNEL COMPENSATION,"474,820.18","239,264.01"
B001248,HON. MICHAEL C. BURGESS,2011,2011Q2,TRAVEL,"17,723.86","11,308.82"
B001248,HON. MICHAEL C. BURGESS,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","44,335.70","22,666.74"
B001248,HON. MICHAEL C. BURGESS,2011,2011Q2,PRINTING AND REPRODUCTION,"1,264.85",614.80
B001248,HON. MICHAEL C. BURGESS,2011,2011Q2,OTHER SERVICES,"14,851.52","7,886.32"
B001248,HON. MICHAEL C. BURGESS,2011,2011Q2,SUPPLIES AND MATERIALS,"18,216.32","12,081.64"
B001248,HON. MICHAEL C. BURGESS,2011,2011Q2,EQUIPMENT,"9,656.11","4,577.22"
B001149,HON. DAN BURTON,2011,2011Q2,FRANKED MAIL,"2,751.67","1,378.42"
B001149,HON. DAN BURTON,2011,2011Q2,PERSONNEL COMPENSATION,"464,633.84","234,644.41"
B001149,HON. DAN BURTON,2011,2011Q2,TRAVEL,"22,584.52","13,306.31"
B001149,HON. DAN BURTON,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","43,477.55","33,666.97"
B001149,HON. DAN BURTON,2011,2011Q2,PRINTING AND REPRODUCTION,940.22,579.64
B001149,HON. DAN BURTON,2011,2011Q2,OTHER SERVICES,"37,692.00","21,452.00"
B001149,HON. DAN BURTON,2011,2011Q2,SUPPLIES AND MATERIALS,"12,871.65","8,479.07"
B001149,HON. DAN BURTON,2011,2011Q2,EQUIPMENT,594.11,236.80
B001251,HON. G.K. BUTTERFIELD,2011,2011Q2,FRANKED MAIL,591.79,375.85
B001251,HON. G.K. BUTTERFIELD,2011,2011Q2,PERSONNEL COMPENSATION,"460,830.79","243,024.06"
B001251,HON. G.K. BUTTERFIELD,2011,2011Q2,TRAVEL,"25,224.36","13,932.37"
B001251,HON. G.K. BUTTERFIELD,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","39,172.90","22,736.99"
B001251,HON. G.K. BUTTERFIELD,2011,2011Q2,PRINTING AND REPRODUCTION,"1,205.33",476.43
B001251,HON. G.K. BUTTERFIELD,2011,2011Q2,OTHER SERVICES,"18,882.96","10,325.92"
B001251,HON. G.K. BUTTERFIELD,2011,2011Q2,SUPPLIES AND MATERIALS,"5,871.64","4,461.52"
B001251,HON. G.K. BUTTERFIELD,2011,2011Q2,EQUIPMENT,"1,521.00",760.50
C000059,HON. KEN CALVERT,2011,2011Q2,FRANKED MAIL,"1,886.56","1,418.90"
C000059,HON. KEN CALVERT,2011,2011Q2,PERSONNEL COMPENSATION,"427,250.85","217,586.06"
C000059,HON. KEN CALVERT,2011,2011Q2,TRAVEL,"22,638.97","14,746.73"
C000059,HON. KEN CALVERT,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","48,946.32","25,104.37"
C000059,HON. KEN CALVERT,2011,2011Q2,PRINTING AND REPRODUCTION,871.20,385.20
C000059,HON. KEN CALVERT,2011,2011Q2,OTHER SERVICES,"34,908.20","23,809.80"
C000059,HON. KEN CALVERT,2011,2011Q2,SUPPLIES AND MATERIALS,"21,703.83","13,111.51"
C000059,HON. KEN CALVERT,2011,2011Q2,EQUIPMENT,"3,562.98","2,639.73"
C000071,HON. DAVE CAMP,2011,2011Q2,FRANKED MAIL,"8,223.38","5,691.89"
C000071,HON. DAVE CAMP,2011,2011Q2,PERSONNEL COMPENSATION,"516,063.14","259,022.26"
C000071,HON. DAVE CAMP,2011,2011Q2,TRAVEL,"30,172.87","20,965.80"
C000071,HON. DAVE CAMP,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","47,009.03","24,663.35"
C000071,HON. DAVE CAMP,2011,2011Q2,PRINTING AND REPRODUCTION,"3,949.67","2,193.59"
C000071,HON. DAVE CAMP,2011,2011Q2,OTHER SERVICES,"30,519.70","16,715.93"
C000071,HON. DAVE CAMP,2011,2011Q2,SUPPLIES AND MATERIALS,"12,554.66","6,998.65"
C000071,HON. DAVE CAMP,2011,2011Q2,EQUIPMENT,"1,419.87",929.31
C001064,HON. JOHN CAMPBELL,2011,2011Q2,FRANKED MAIL,"45,105.34","15,330.32"
C001064,HON. JOHN CAMPBELL,2011,2011Q2,PERSONNEL COMPENSATION,"445,454.92","226,817.35"
C001064,HON. JOHN CAMPBELL,2011,2011Q2,TRAVEL,"45,631.97","18,176.28"
C001064,HON. JOHN CAMPBELL,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","68,926.78","36,360.17"
C001064,HON. JOHN CAMPBELL,2011,2011Q2,PRINTING AND REPRODUCTION,501.20,434.90
C001064,HON. JOHN CAMPBELL,2011,2011Q2,OTHER SERVICES,"14,252.00","7,663.50"
C001064,HON. JOHN CAMPBELL,2011,2011Q2,SUPPLIES AND MATERIALS,"7,070.98","4,049.15"
C001064,HON. JOHN CAMPBELL,2011,2011Q2,EQUIPMENT,"2,341.07","1,618.34"
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2011,2011Q2,FRANKED MAIL,"19,917.78","19,297.01"
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2011,2011Q2,PERSONNEL COMPENSATION,"339,426.64","177,311.09"
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2011,2011Q2,TRAVEL,"29,695.70","16,618.92"
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","52,742.02","34,647.38"
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2011,2011Q2,PRINTING AND REPRODUCTION,"22,063.66","20,438.39"
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2011,2011Q2,OTHER SERVICES,"107,061.30","11,490.00"
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2011,2011Q2,SUPPLIES AND MATERIALS,"17,763.09","5,500.30"
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2011,2011Q2,EQUIPMENT,"22,434.85","4,302.55"
C001046,HON. ERIC CANTOR,2011,2011Q2,FRANKED MAIL,"5,981.35","3,284.79"
C001046,HON. ERIC CANTOR,2011,2011Q2,PERSONNEL COMPENSATION,"532,793.58","273,462.98"
C001046,HON. ERIC CANTOR,2011,2011Q2,TRAVEL,"10,405.90","6,642.48"
C001046,HON. ERIC CANTOR,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","38,647.27","20,974.36"
C001046,HON. ERIC CANTOR,2011,2011Q2,PRINTING AND REPRODUCTION,"3,035.63","1,317.11"
C001046,HON. ERIC CANTOR,2011,2011Q2,OTHER SERVICES,"13,439.21","6,748.20"
C001046,HON. ERIC CANTOR,2011,2011Q2,SUPPLIES AND MATERIALS,"15,331.02","6,680.80"
C001046,HON. ERIC CANTOR,2011,2011Q2,EQUIPMENT,"2,646.00","1,323.00"
C001047,HON. SHELLEY MOORE CAPITO,2011,2011Q2,FRANKED MAIL,"5,789.08","4,379.44"
C001047,HON. SHELLEY MOORE CAPITO,2011,2011Q2,PERSONNEL COMPENSATION,"454,091.86","230,201.61"
C001047,HON. SHELLEY MOORE CAPITO,2011,2011Q2,TRAVEL,"29,246.85","17,891.32"
C001047,HON. SHELLEY MOORE CAPITO,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","44,975.81","28,499.56"
C001047,HON. SHELLEY MOORE CAPITO,2011,2011Q2,PRINTING AND REPRODUCTION,750.84,625.99
C001047,HON. SHELLEY MOORE CAPITO,2011,2011Q2,OTHER SERVICES,"30,396.33","18,009.85"
C001047,HON. SHELLEY MOORE CAPITO,2011,2011Q2,SUPPLIES AND MATERIALS,"9,066.78","5,414.50"
C001047,HON. SHELLEY MOORE CAPITO,2011,2011Q2,EQUIPMENT,"2,546.04","1,673.25"
C001036,HON. LOIS CAPPS,2011,2011Q2,FRANKED MAIL,"1,461.43","1,070.81"
C001036,HON. LOIS CAPPS,2011,2011Q2,PERSONNEL COMPENSATION,"540,420.03","271,359.96"
C001036,HON. LOIS CAPPS,2011,2011Q2,TRAVEL,"20,214.41","11,945.86"
C001036,HON. LOIS CAPPS,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","60,853.72","33,236.17"
C001036,HON. LOIS CAPPS,2011,2011Q2,PRINTING AND REPRODUCTION,918.19,355.20
C001036,HON. LOIS CAPPS,2011,2011Q2,OTHER SERVICES,"29,036.30","15,133.15"
C001036,HON. LOIS CAPPS,2011,2011Q2,SUPPLIES AND MATERIALS,"2,759.98","2,124.74"
C001036,HON. LOIS CAPPS,2011,2011Q2,EQUIPMENT,"1,270.08",635.04
C001037,HON. MICHAEL E. CAPUANO,2011,2011Q2,FRANKED MAIL,482.66,417.52
C001037,HON. MICHAEL E. CAPUANO,2011,2011Q2,PERSONNEL COMPENSATION,"565,707.58","286,445.76"
C001037,HON. MICHAEL E. CAPUANO,2011,2011Q2,TRAVEL,"8,205.00","6,212.45"
C001037,HON. MICHAEL E. CAPUANO,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","49,442.88","28,543.06"
C001037,HON. MICHAEL E. CAPUANO,2011,2011Q2,PRINTING AND REPRODUCTION,"1,112.18","1,105.78"
C001037,HON. MICHAEL E. CAPUANO,2011,2011Q2,OTHER SERVICES,"23,607.19","12,502.95"
C001037,HON. MICHAEL E. CAPUANO,2011,2011Q2,SUPPLIES AND MATERIALS,"10,236.00","7,136.32"
C001037,HON. MICHAEL E. CAPUANO,2011,2011Q2,EQUIPMENT,"4,123.96","3,354.16"
C001050,HON. DENNIS A. CARDOZA,2011,2011Q2,FRANKED MAIL,"4,483.98","2,416.09"
C001050,HON. DENNIS A. CARDOZA,2011,2011Q2,PERSONNEL COMPENSATION,"544,290.58","276,221.92"
C001050,HON. DENNIS A. CARDOZA,2011,2011Q2,TRAVEL,"19,121.75","11,506.03"
C001050,HON. DENNIS A. CARDOZA,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","38,169.55","25,102.25"
C001050,HON. DENNIS A. CARDOZA,2011,2011Q2,PRINTING AND REPRODUCTION,"2,700.49",695.99
C001050,HON. DENNIS A. CARDOZA,2011,2011Q2,OTHER SERVICES,"27,227.38","14,944.94"
C001050,HON. DENNIS A. CARDOZA,2011,2011Q2,SUPPLIES AND MATERIALS,"17,589.68","5,911.29"
C001050,HON. DENNIS A. CARDOZA,2011,2011Q2,EQUIPMENT,"2,299.42",499.71
C001060,HON. RUSS CARNAHAN,2011,2011Q2,FRANKED MAIL,"1,648.96",918.75
C001060,HON. RUSS CARNAHAN,2011,2011Q2,PERSONNEL COMPENSATION,"453,807.01","218,610.13"
C001060,HON. RUSS CARNAHAN,2011,2011Q2,TRAVEL,"24,960.82","15,938.70"
C001060,HON. RUSS CARNAHAN,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","62,884.67","36,536.00"
C001060,HON. RUSS CARNAHAN,2011,2011Q2,PRINTING AND REPRODUCTION,"1,109.08",738.25
C001060,HON. RUSS CARNAHAN,2011,2011Q2,OTHER SERVICES,"29,661.39","17,024.91"
C001060,HON. RUSS CARNAHAN,2011,2011Q2,SUPPLIES AND MATERIALS,"7,566.24","6,014.62"
C001060,HON. RUSS CARNAHAN,2011,2011Q2,EQUIPMENT,"2,633.00","1,814.00"
C001083,"HON. JOHN C. CARNEY, JR.",2011,2011Q2,FRANKED MAIL,227.03,261.39
C001083,"HON. JOHN C. CARNEY, JR.",2011,2011Q2,PERSONNEL COMPENSATION,"397,597.32","215,394.50"
C001083,"HON. JOHN C. CARNEY, JR.",2011,2011Q2,TRAVEL,"10,203.40","8,858.96"
C001083,"HON. JOHN C. CARNEY, JR.",2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","37,866.19","19,289.04"
C001083,"HON. JOHN C. CARNEY, JR.",2011,2011Q2,PRINTING AND REPRODUCTION,"1,539.62",496.72
C001083,"HON. JOHN C. CARNEY, JR.",2011,2011Q2,OTHER SERVICES,"24,196.80","18,033.30"
C001083,"HON. JOHN C. CARNEY, JR.",2011,2011Q2,SUPPLIES AND MATERIALS,"26,274.75","8,876.42"
C001083,"HON. JOHN C. CARNEY, JR.",2011,2011Q2,EQUIPMENT,"6,920.08","4,710.04"
C001072,HON. ANDRE CARSON,2011,2011Q2,FRANKED MAIL,"6,447.24","6,208.82"
C001072,HON. ANDRE CARSON,2011,2011Q2,PERSONNEL COMPENSATION,"480,553.62","245,694.53"
C001072,HON. ANDRE CARSON,2011,2011Q2,TRAVEL,"35,475.38","17,462.34"
C001072,HON. ANDRE CARSON,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","39,619.59","8,556.67"
C001072,HON. ANDRE CARSON,2011,2011Q2,PRINTING AND REPRODUCTION,"10,918.30","10,883.10"
C001072,HON. ANDRE CARSON,2011,2011Q2,OTHER SERVICES,"23,728.00","10,670.00"
C001072,HON. ANDRE CARSON,2011,2011Q2,SUPPLIES AND MATERIALS,"12,308.60","7,447.30"
C001072,HON. ANDRE CARSON,2011,2011Q2,EQUIPMENT,"3,272.99","1,624.96"
C001051,HON. JOHN R. CARTER,2011,2011Q2,FRANKED MAIL,"50,742.36","50,031.41"
C001051,HON. JOHN R. CARTER,2011,2011Q2,PERSONNEL COMPENSATION,"420,307.82","221,347.52"
C001051,HON. JOHN R. CARTER,2011,2011Q2,TRAVEL,"58,959.77","33,672.81"
C001051,HON. JOHN R. CARTER,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","43,171.11","24,150.97"
C001051,HON. JOHN R. CARTER,2011,2011Q2,PRINTING AND REPRODUCTION,"4,511.34","3,534.64"
C001051,HON. JOHN R. CARTER,2011,2011Q2,OTHER SERVICES,"22,994.63","16,381.13"
C001051,HON. JOHN R. CARTER,2011,2011Q2,SUPPLIES AND MATERIALS,"15,416.23","12,685.65"
C001051,HON. JOHN R. CARTER,2011,2011Q2,EQUIPMENT,"8,501.88","7,759.38"
C001075,HON. BILL CASSIDY,2011,2011Q2,FRANKED MAIL,"36,783.12","32,005.35"
C001075,HON. BILL CASSIDY,2011,2011Q2,PERSONNEL COMPENSATION,"394,060.09","195,300.00"
C001075,HON. BILL CASSIDY,2011,2011Q2,TRAVEL,"38,578.79","24,615.05"
C001075,HON. BILL CASSIDY,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","53,018.56","27,935.62"
C001075,HON. BILL CASSIDY,2011,2011Q2,PRINTING AND REPRODUCTION,"18,087.48","16,716.74"
C001075,HON. BILL CASSIDY,2011,2011Q2,OTHER SERVICES,"22,277.50","12,313.00"
C001075,HON. BILL CASSIDY,2011,2011Q2,SUPPLIES AND MATERIALS,"25,529.90","6,917.26"
C001075,HON. BILL CASSIDY,2011,2011Q2,EQUIPMENT,"1,390.28","1,106.28"
C001066,HON. KATHY CASTOR,2011,2011Q2,FRANKED MAIL,"32,497.78","27,440.28"
C001066,HON. KATHY CASTOR,2011,2011Q2,PERSONNEL COMPENSATION,"449,806.16","231,463.47"
C001066,HON. KATHY CASTOR,2011,2011Q2,TRAVEL,"33,358.67","14,241.33"
C001066,HON. KATHY CASTOR,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","53,843.90","35,757.54"
C001066,HON. KATHY CASTOR,2011,2011Q2,PRINTING AND REPRODUCTION,"2,150.76","1,740.51"
C001066,HON. KATHY CASTOR,2011,2011Q2,OTHER SERVICES,"22,749.99","10,601.70"
C001066,HON. KATHY CASTOR,2011,2011Q2,SUPPLIES AND MATERIALS,"8,008.20","5,818.36"
C001066,HON. KATHY CASTOR,2011,2011Q2,EQUIPMENT,352.02,176.01
